Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-01-19,17:30:00,AL1,1,Union Berlin,2-1,Mainz 05,2-1,2.42,2.85,2.35,1.59,1.79,1.58,1.80,2.52,1.26,3.02,1.16,1.17,1.10,1.16,1.15,1.42,1.14,3.03,1.93,2.95,2.71,2.26,2.65,1.77,1.61,3.94,12.60,29.50,5.83,4.26,5.68,30.00,12.60,3.79,1833
2025-01-18,20:30:00,AL1,1,Bayer Leverkusen,3-1,Mönchengladbach,1-0,1.11,5.64,8.84,2.46,1.28,1.66,1.71,3.82,1.08,5.22,,,,2.14,0,1.17,1.80,1.45,2.71,7.55,1.38,3.11,6.97,1.68,1.68,1.46,21.00,34.50,3.86,8.72,19.25,20.20,24.30,15.75,1833
2025-01-18,17:30:00,AL1,1,Bayern München,3-2,Wolfsburg,2-1,,7.31,13.55,3.05,1.16,1.71,1.66,4.56,,6.76,,,,2.42,0,1.10,2.10,1.30,3.16,9.84,1.24,3.61,9.23,1.69,1.68,1.28,26.00,34.50,3.99,11.40,29.50,20.90,31.00,24.30,1833
2025-01-18,17:30:00,AL1,1,Bochum,3-3,RB Leipzig,0-3,2.86,3.13,1.93,1.94,1.49,1.40,2.11,3.00,1.17,3.97,1.07,1.29,1.07,1.09,1.24,1.33,1.11,3.32,2.12,2.42,2.98,2.46,2.23,1.76,1.62,4.67,12.60,23.40,7.04,5.07,5.22,30.00,12.05,2.92,1833
2025-01-18,17:30:00,AL1,1,Heidenheim,0-2,St. Pauli,0-1,2.12,3.01,2.61,1.68,1.69,1.53,1.86,2.63,1.23,3.22,1.14,1.13,1.09,1.23,1.12,1.39,1.18,2.70,1.97,3.20,2.44,2.33,2.85,1.74,1.63,3.36,12.80,30.50,5.28,4.57,6.19,26.50,13.05,4.29,1833
2025-01-18,17:30:00,AL1,1,Holstein Kiel,1-3,Hoffenheim,0-2,2.49,3.07,2.17,2.03,1.44,1.35,2.24,3.12,1.16,4.25,1.05,1.22,1.08,1.15,1.20,1.32,1.16,2.93,2.14,2.62,2.68,2.49,2.42,1.77,1.60,3.94,11.80,24.30,6.46,5.09,5.82,26.50,11.60,3.34,1833
2025-01-18,17:30:00,AL1,1,Stuttgart,4-0,Freiburg,3-0,1.39,3.89,4.70,2.07,1.42,1.51,1.91,3.23,1.14,4.23,1.05,,,1.63,0,1.27,1.46,1.83,2.29,4.86,1.72,2.65,4.34,1.71,1.65,1.97,14.65,34.50,4.21,6.12,10.65,20.40,16.30,8.11,1833
2025-01-17,22:30:00,AL1,1,Eintracht Frankfurt,2-0,Borussia Dortmund,1-0,2.46,3.08,2.19,1.97,1.47,1.37,2.17,3.04,1.16,4.07,1.06,1.21,1.08,1.15,1.19,1.33,1.16,2.92,2.12,2.67,2.67,2.46,2.45,1.76,1.61,3.90,12.05,24.70,6.31,5.04,5.79,26.50,11.90,3.40,1833
2025-01-15,22:30:00,AL1,1,Bayern München,5-0,Hoffenheim,3-0,,8.51,16.50,3.27,1.13,1.79,1.59,4.80,,7.31,,,,2.55,0,1.08,2.24,1.24,3.36,11.35,1.19,3.89,10.80,1.68,1.69,1.21,30.50,34.50,4.00,13.15,34.50,21.55,34.50,30.50,1833
2025-01-15,22:30:00,AL1,1,Union Berlin,0-2,Augsburg,0-2,1.90,2.90,3.16,1.52,1.87,1.67,1.69,2.43,1.29,2.82,1.20,1.07,1.09,1.30,1.07,1.43,1.23,2.50,1.90,3.81,2.28,2.23,3.33,1.76,1.62,2.95,13.00,34.50,4.76,4.19,7.04,27.50,13.80,5.41,1833
2025-01-15,22:30:00,AL1,1,Stuttgart,2-1,RB Leipzig,0-1,1.74,3.42,3.10,2.33,1.32,1.30,2.39,3.48,1.11,5.01,,1.07,,1.37,1.09,1.28,1.31,2.18,2.28,3.43,2.05,2.64,3.12,1.74,1.63,2.57,12.15,29.50,5.11,5.86,7.89,20.45,12.80,5.01,1833
2025-01-15,22:30:00,AL1,1,Werder Bremen,3-3,Heidenheim,1-1,1.53,3.56,3.95,2.05,1.43,1.44,2.02,3.19,1.15,4.23,1.05,,,1.51,0,1.29,1.38,1.99,2.23,4.24,1.86,2.59,3.79,1.72,1.65,2.20,13.30,34.50,4.49,5.72,9.24,20.80,14.55,6.71,1833
2025-01-15,20:30:00,AL1,1,Bochum,1-0,St. Pauli,0-0,2.28,2.85,2.50,1.61,1.77,1.57,1.82,2.55,1.26,3.06,1.16,1.15,1.10,1.19,1.13,1.41,1.16,2.86,1.93,3.10,2.59,2.27,2.77,1.77,1.60,3.65,12.45,30.50,5.59,4.28,6.00,28.50,12.60,4.09,1833
2025-01-14,22:30:00,AL1,1,Bayer Leverkusen,1-0,Mainz 05,0-0,1.20,4.63,7.29,1.98,1.47,1.78,1.60,3.02,1.16,3.97,1.07,,,1.93,0,1.26,1.58,1.65,2.30,6.73,1.46,2.86,6.51,1.68,1.68,1.67,20.30,34.50,3.51,6.84,15.75,22.55,21.00,12.60,1833
2025-01-14,22:30:00,AL1,1,Eintracht Frankfurt,4-1,Freiburg,1-1,1.49,3.82,3.94,2.31,1.32,1.37,2.19,3.38,1.12,4.94,,,,1.54,1.05,1.27,1.39,1.96,2.29,4.12,1.77,2.76,3.87,1.71,1.66,2.15,14.35,34.50,4.33,6.38,9.63,20.15,14.70,6.41,1833
