Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-02-17,20:00:00,TÜR S,1,Çaykur Rizespor,1-2,Galatasaray,0-0,3.86,3.60,1.54,2.25,1.35,1.37,2.20,3.43,1.11,4.80,,1.50,,,1.39,1.27,1.05,4.08,2.31,1.96,3.67,2.66,1.86,1.73,1.64,6.45,14.05,20.00,9.33,6.00,4.65,34.50,12.90,2.19,1837
2025-02-16,19:00:00,TÜR S,1,Fenerbahçe,3-1,Kasımpaşa,1-0,1.13,5.96,7.24,2.82,1.20,1.49,1.93,4.16,1.06,6.08,,,,2.08,0,1.16,1.75,1.50,2.75,6.44,1.40,3.23,6.14,1.66,1.71,1.50,20.95,34.50,3.91,9.76,16.70,17.60,23.40,12.45,1837
2025-02-16,16:00:00,TÜR S,1,Eyüpspor,1-1,Kayserispor,0-0,1.53,3.33,4.25,1.75,1.62,1.60,1.78,2.81,1.20,3.43,1.11,,,1.50,0,1.33,1.37,2.01,2.10,4.61,1.89,2.42,4.05,1.74,1.63,2.23,13.60,34.50,4.33,5.02,9.41,23.00,15.10,7.41,1837
2025-02-16,16:00:00,TÜR S,1,Konyaspor,0-1,Samsunspor,0-1,2.23,2.78,2.63,1.47,1.98,1.70,1.66,2.33,1.32,2.66,1.23,1.13,1.10,1.20,1.10,1.46,1.16,2.91,1.85,3.32,2.59,2.17,2.92,1.76,1.61,3.62,13.10,34.50,5.27,3.97,5.98,31.00,13.35,4.38,1837
2025-02-16,13:30:00,TÜR S,1,Hatayspor,1-0,Alanyaspor,0-0,2.75,3.12,1.98,1.85,1.54,1.44,2.02,2.87,1.19,3.70,1.09,1.27,1.07,1.10,1.23,1.35,1.11,3.26,2.07,2.51,2.93,2.42,2.30,1.74,1.63,4.50,12.85,24.30,6.70,4.94,5.22,30.00,12.40,3.06,1837
2025-02-15,19:00:00,TÜR S,1,Beşiktaş,2-1,Trabzonspor,0-1,1.62,3.53,3.48,2.17,1.37,1.37,2.18,3.30,1.13,4.56,,,,1.44,1.07,1.29,1.35,2.07,2.25,3.82,1.94,2.62,3.44,1.72,1.65,2.37,12.90,33.50,4.72,5.83,8.46,20.45,13.85,5.79,1837
2025-02-15,16:00:00,TÜR S,1,Başakşehir,0-1,Bodrumspor,0-0,1.67,2.95,3.97,1.45,2.00,1.83,1.56,2.34,1.31,2.61,1.24,,1.08,1.40,0,1.44,1.28,2.27,1.88,4.64,2.08,2.19,3.99,1.75,1.62,2.53,13.90,34.50,4.29,4.09,8.35,28.00,15.35,7.08,1837
2025-02-15,13:30:00,TÜR S,1,Gaziantep FK,2-1,Sivasspor,1-1,1.78,3.19,3.21,1.81,1.58,1.49,1.93,2.84,1.20,3.59,1.10,1.06,1.06,1.35,1.08,1.35,1.27,2.29,2.07,3.71,2.12,2.42,3.29,1.74,1.63,2.69,12.70,34.50,4.80,4.95,7.52,23.40,13.55,5.40,1837
2025-02-14,20:00:00,TÜR S,1,Adana Demirspor,1-1,Antalyaspor,1-1,4.05,3.47,1.45,2.00,1.38,1.41,1.94,,,,,1.54,,,1.41,1.28,0,4.26,2.21,1.87,3.81,2.53,1.77,1.68,1.59,0,0,0,0,0,0,0,0,0,1837
2025-02-10,20:00:00,TÜR S,1,Bodrumspor,0-0,Göztepe,0-0,2.89,2.73,2.10,1.37,2.19,1.85,1.55,2.17,1.37,2.38,1.30,1.23,1.11,1.09,1.16,1.50,1.08,3.69,1.78,2.83,3.19,2.10,2.51,1.76,1.62,4.98,14.25,32.00,6.25,3.74,4.88,34.50,13.75,3.40,1836
2025-02-10,20:00:00,TÜR S,1,Trabzonspor,1-0,Eyüpspor,0-0,1.65,3.47,3.41,1.94,1.49,1.46,1.99,2.99,1.17,3.90,1.08,,,1.42,1.06,1.32,1.31,2.16,2.14,3.89,1.99,2.53,3.46,1.72,1.65,2.46,13.45,34.50,4.56,5.49,7.99,21.55,14.40,5.77,1836
2025-02-09,19:00:00,TÜR S,1,Antalyaspor,0-0,Başakşehir,0-0,2.84,3.09,1.95,1.57,1.82,1.65,1.72,2.46,1.28,2.89,1.19,1.28,1.08,1.09,1.20,1.43,1.09,3.56,1.91,2.61,3.12,2.29,2.33,1.72,1.65,4.85,14.35,27.00,6.40,4.48,4.77,34.50,13.85,3.10,1836
2025-02-09,19:00:00,TÜR S,1,Galatasaray,3-0,Adana Demirspor,-,,9.45,17.50,,,1.65,1.62,,,,,,,2.70,0,0,2.53,1.15,3.72,12.20,1.10,4.34,11.90,1.64,1.64,0,0,0,0,0,0,0,0,0,1836
2025-02-09,16:00:00,TÜR S,1,Alanyaspor,0-2,Fenerbahçe,0-2,4.82,4.09,1.36,2.23,1.35,1.46,2.00,3.45,1.11,4.66,,1.67,,,1.50,1.25,0,4.88,2.37,1.78,4.41,2.75,1.67,1.70,1.66,8.28,16.60,19.50,11.15,6.61,4.22,34.50,14.90,1.90,1836
