Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2024-12-11,23:00:00,ŞMP,1,Arsenal,3-0,Monaco,1-0,1.17,4.91,7.10,2.31,1.30,1.58,1.77,3.41,1.10,4.90,,,,1.95,0,1.21,1.62,1.58,2.45,6.31,1.41,3.03,6.26,1.67,1.67,1.61,20.00,34.50,3.66,7.80,16.40,20.80,20.15,12.00,1828
2024-12-11,23:00:00,ŞMP,1,Benfica,0-0,Bologna,0-0,1.22,4.29,6.73,1.77,1.58,1.86,1.52,2.75,1.20,3.44,1.10,,,1.85,0,1.28,1.51,1.72,2.16,6.54,1.50,2.68,6.20,1.67,1.67,1.76,20.00,34.50,3.45,6.19,14.25,23.85,20.85,11.90,1828
2024-12-11,23:00:00,ŞMP,1,Borussia Dortmund,2-3,Barcelona,0-0,2.92,3.51,1.74,2.71,1.21,1.21,2.70,3.77,1.07,6.12,,1.34,,1.08,1.29,1.25,1.11,3.20,2.35,2.17,2.99,2.75,2.00,1.72,1.62,4.59,12.60,20.40,7.92,6.38,5.21,28.50,12.45,2.57,1828
2024-12-11,23:00:00,ŞMP,1,Feyenoord,4-2,Sparta Prag,3-1,1.17,4.81,7.34,2.14,1.36,1.67,1.67,3.22,1.13,4.44,,,,1.96,0,1.22,1.61,1.60,2.39,6.58,1.41,2.96,6.47,1.67,1.67,1.62,20.35,34.50,3.58,7.41,16.45,21.70,20.75,12.60,1828
2024-12-11,23:00:00,ŞMP,1,Juventus,2-0,Manchester City,0-0,3.63,3.26,1.62,1.76,1.59,1.54,1.83,2.71,1.21,3.45,1.10,1.41,,,1.29,1.34,0,4.08,2.03,2.17,3.68,2.44,1.93,1.71,1.63,6.19,14.40,23.85,8.35,5.02,4.32,34.50,13.85,2.46,1828
2024-12-11,23:00:00,ŞMP,1,Stuttgart,5-1,Young Boys,1-1,1.15,5.28,7.05,2.76,1.20,1.45,1.97,3.88,1.06,6.08,,,,2.00,0,1.17,1.67,1.54,2.61,6.06,1.37,3.24,6.19,1.67,1.67,1.56,20.30,34.50,3.79,8.89,17.20,19.30,19.85,11.50,1828
2024-12-11,20:45:00,ŞMP,1,Atletico Madrid,3-1,Slovan Bratislava,2-0,,13.45,17.35,3.82,1.07,2.30,1.31,4.90,,8.81,,,,2.79,0,0,0,1.14,3.76,19.00,0,5.46,23.85,1.66,1.67,1.09,34.50,34.50,3.74,21.70,34.50,28.50,34.50,34.50,1828
2024-12-11,20:45:00,ŞMP,1,Lille,3-2,Sturm Graz,2-1,1.30,3.85,5.86,1.74,1.60,1.76,1.58,2.72,1.21,3.37,1.11,,,1.72,0,1.30,1.45,1.80,2.12,5.86,1.60,2.57,5.44,1.69,1.65,1.89,17.45,34.50,3.64,5.63,12.60,23.85,18.45,10.35,1828
2024-12-10,23:00:00,ŞMP,1,Atalanta,2-3,Real Madrid,1-1,2.30,3.16,2.24,2.02,1.42,1.34,2.20,3.02,1.15,4.22,,1.18,1.06,1.16,1.17,1.32,1.15,2.79,2.10,2.73,2.53,2.50,2.47,1.73,1.61,3.64,12.45,25.50,5.98,5.24,5.84,26.50,12.40,3.52,1828
2024-12-10,23:00:00,ŞMP,1,Bayer Leverkusen,1-0,Inter,0-0,1.92,2.95,2.96,1.57,1.78,1.60,1.74,2.44,1.27,2.95,1.16,1.08,1.08,1.28,1.08,1.41,1.20,2.55,1.89,3.59,2.25,2.27,3.18,1.73,1.61,3.05,13.40,34.50,4.74,4.38,6.73,27.50,13.75,5.02,1828
2024-12-10,23:00:00,ŞMP,1,Brest,1-0,PSV Eindhoven,1-0,4.24,3.58,1.46,1.95,1.46,1.49,1.89,2.97,1.16,3.97,1.06,1.54,,,1.37,1.29,0,4.47,2.15,1.96,4.12,2.59,1.75,1.70,1.64,7.19,15.20,22.10,9.89,5.68,4.13,34.50,14.55,2.15,1828
2024-12-10,23:00:00,ŞMP,1,Club Brugge,2-1,Sporting Lisbon,1-1,2.10,3.01,2.56,1.78,1.57,1.44,1.98,2.72,1.21,3.56,1.09,1.12,1.07,1.21,1.12,1.36,1.18,2.65,2.00,3.10,2.39,2.39,2.78,1.74,1.60,3.33,12.60,30.50,5.34,4.76,6.27,26.50,12.70,4.17,1828
2024-12-10,23:00:00,ŞMP,1,RB Leipzig,2-3,Aston Villa,1-1,2.69,2.93,2.06,1.66,1.68,1.52,1.85,2.56,1.24,3.20,1.13,1.23,1.08,1.10,1.18,1.39,1.10,3.27,1.93,2.65,2.91,2.31,2.36,1.74,1.60,4.46,13.00,27.50,6.38,4.48,5.14,33.00,12.75,3.28,1828
2024-12-10,23:00:00,ŞMP,1,Salzburg,0-3,Paris SG,0-1,9.11,6.02,1.08,3.00,1.15,1.50,1.88,4.16,,6.72,,2.18,,,1.81,1.15,0,7.11,2.79,1.43,7.50,3.50,1.28,1.67,1.67,14.80,22.55,19.70,22.10,10.15,3.75,34.50,23.40,1.43,1828
2024-12-10,23:00:00,ŞMP,1,Shakhtar Donetsk,1-5,Bayern München,1-2,14.20,7.20,,2.78,1.19,1.81,1.54,3.95,1.06,6.12,,2.42,,,1.99,1.12,0,9.93,2.90,1.33,10.85,3.75,1.19,1.67,1.67,23.85,29.50,23.00,32.50,11.25,3.56,34.50,31.00,1.30,1828
2024-12-10,20:45:00,ŞMP,1,Dinamo Zagreb,0-0,Celtic,0-0,3.87,3.44,1.54,2.09,1.39,1.39,2.08,3.15,1.14,4.42,,1.47,,,1.35,1.28,0,4.07,2.20,2.00,3.76,2.60,1.82,1.73,1.61,6.42,13.90,21.60,9.37,5.66,4.44,34.50,13.30,2.26,1828
2024-12-10,20:45:00,ŞMP,1,Girona,0-1,Liverpool,0-0,7.00,4.92,1.17,2.40,1.28,1.54,1.82,3.51,1.09,5.14,,1.95,,,1.63,1.21,0,6.18,2.48,1.58,6.16,3.06,1.41,1.67,1.67,11.70,19.80,20.45,16.40,7.94,3.71,34.50,19.70,1.61,1828
2024-11-27,23:00:00,ŞMP,1,Aston Villa,0-0,Juventus,0-0,1.97,2.68,2.92,1.40,1.98,1.71,1.57,2.16,1.32,2.46,1.22,1.07,1.09,1.24,1.07,1.47,1.17,2.64,1.77,3.62,2.32,2.10,3.17,1.71,1.57,3.24,13.50,34.50,4.75,3.89,6.58,31.00,13.90,5.14,1826
2024-11-27,23:00:00,ŞMP,1,Bologna,1-2,Lille,0-1,1.99,2.76,2.81,1.37,2.02,1.72,1.56,2.16,1.32,2.39,1.24,1.08,1.08,1.24,1.07,1.47,1.16,2.68,1.76,3.55,2.34,2.13,3.10,1.69,1.59,3.30,13.90,34.50,4.73,3.98,6.32,31.00,14.25,4.95,1826
2024-11-27,23:00:00,ŞMP,1,Celtic,1-1,Club Brugge,0-1,1.76,3.04,3.07,2.00,1.39,1.33,2.13,2.97,1.13,4.10,,1.05,1.06,1.33,1.08,1.30,1.27,2.21,2.11,3.39,2.03,2.46,3.11,1.72,1.56,2.69,12.00,33.00,5.01,5.18,7.85,23.00,12.40,5.10,1826
2024-11-27,23:00:00,ŞMP,1,Dinamo Zagreb,0-3,Borussia Dortmund,0-1,5.60,3.94,1.27,1.91,1.43,1.58,1.70,2.87,1.15,3.76,1.05,1.73,,,1.47,1.28,0,5.30,2.17,1.74,5.00,2.64,1.55,1.65,1.62,9.50,17.65,22.10,12.40,6.20,3.76,34.50,16.95,1.87,1826
2024-11-27,23:00:00,ŞMP,1,Liverpool,2-0,Real Madrid,0-0,1.56,3.48,3.41,2.22,1.29,1.30,2.19,3.21,1.10,4.62,,,,1.44,1.06,1.27,1.34,2.01,2.20,3.67,1.83,2.62,3.41,1.67,1.60,2.33,13.40,34.50,4.59,6.06,8.76,20.70,13.75,5.68,1826
2024-11-27,23:00:00,ŞMP,1,Monaco,2-3,Benfica,1-0,1.97,3.11,2.54,1.88,1.45,1.37,2.04,2.79,1.15,3.75,1.05,1.12,1.05,1.24,1.12,1.34,1.20,2.50,2.03,3.04,2.25,2.43,2.74,1.68,1.60,3.14,12.80,29.50,5.24,5.17,6.45,24.70,12.95,4.21,1826
2024-11-27,23:00:00,ŞMP,1,PSV Eindhoven,3-2,Shakhtar Donetsk,0-2,1.19,4.55,6.12,2.35,1.26,1.47,1.86,3.38,1.08,4.88,,,,1.88,0,1.21,1.59,1.60,2.40,5.59,1.43,2.94,5.51,1.64,1.63,1.67,18.50,34.50,3.79,7.69,15.05,20.10,18.60,10.60,1826
2024-11-27,20:45:00,ŞMP,1,Crvena Zvezda,5-1,Stuttgart,2-1,3.63,3.47,1.52,2.06,1.35,1.37,2.04,3.03,1.12,4.20,,1.47,,,1.34,1.28,0,3.90,2.16,2.00,3.61,2.58,1.80,1.67,1.60,6.16,14.25,21.15,9.02,5.86,4.39,34.50,13.85,2.27,1826
2024-11-27,20:45:00,ŞMP,1,Sturm Graz,1-0,Girona,0-0,3.17,3.10,1.71,1.58,1.70,1.60,1.68,2.40,1.24,2.91,1.14,1.35,1.05,,1.23,1.40,1.05,3.79,1.89,2.33,3.37,2.30,2.04,1.66,1.61,5.58,14.85,25.50,7.25,4.70,4.35,34.50,14.35,2.74,1826
2024-11-26,23:00:00,ŞMP,1,Barcelona,3-0,Brest,1-0,1.09,5.95,9.97,2.59,1.25,1.68,1.68,3.68,1.09,5.41,,,,2.29,0,1.18,1.86,1.44,2.70,7.92,1.29,3.39,8.31,1.67,1.68,1.41,25.00,34.50,3.57,9.67,23.85,21.65,24.30,17.00,1826
2024-11-26,23:00:00,ŞMP,1,Bayer Leverkusen,5-0,Salzburg,3-0,1.08,6.26,10.00,2.96,1.17,1.57,1.81,4.05,1.06,6.30,,,,2.32,0,1.17,1.91,1.41,2.85,7.72,1.26,3.58,8.21,1.67,1.68,1.39,25.00,34.50,3.70,10.65,24.70,20.20,24.30,16.85,1826
2024-11-26,23:00:00,ŞMP,1,Bayern München,1-0,Paris SG,1-0,1.39,3.90,4.64,2.22,1.35,1.43,2.02,3.25,1.13,4.56,,,,1.67,0,1.29,1.48,1.84,2.31,4.65,1.66,2.77,4.39,1.71,1.66,1.97,15.15,34.50,4.09,6.43,11.15,20.50,15.60,7.75,1826
2024-11-26,23:00:00,ŞMP,1,Inter,1-0,RB Leipzig,1-0,1.29,4.09,5.88,2.14,1.38,1.55,1.83,3.18,1.14,4.35,,,,1.82,0,1.27,1.57,1.72,2.34,5.54,1.55,2.80,5.28,1.71,1.65,1.79,16.55,34.50,3.87,6.53,13.65,21.50,17.20,10.05,1826
2024-11-26,23:00:00,ŞMP,1,Manchester City,3-3,Feyenoord,1-0,,6.66,12.60,2.71,1.22,1.78,1.59,3.82,1.08,5.70,,,,2.44,0,1.16,1.99,1.36,2.84,9.30,1.23,3.63,10.00,1.67,1.68,1.33,29.50,34.50,3.57,10.80,30.00,23.00,28.00,21.70,1826
2024-11-26,23:00:00,ŞMP,1,Sporting Lisbon,1-5,Arsenal,0-3,3.17,3.12,1.80,1.70,1.66,1.55,1.83,2.59,1.25,3.23,1.13,1.36,1.09,1.08,1.27,1.41,1.09,3.72,1.98,2.39,3.33,2.39,2.12,1.73,1.64,5.34,13.90,25.00,7.30,4.75,4.58,34.50,13.45,2.78,1826
2024-11-26,23:00:00,ŞMP,1,Young Boys,1-6,Atalanta,1-4,4.95,3.76,1.38,1.98,1.45,1.54,1.84,2.99,1.17,3.96,1.07,1.68,,,1.47,1.31,0,4.98,2.22,1.85,4.65,2.66,1.66,1.71,1.65,8.47,16.15,21.70,11.40,5.93,3.96,34.50,15.40,1.97,1826
2024-11-26,20:45:00,ŞMP,1,Slovan Bratislava,2-3,AC Milan,1-1,9.17,5.64,1.10,2.57,1.25,1.63,1.73,3.67,1.09,5.38,,2.23,,,1.82,1.19,0,7.44,2.66,1.47,7.71,3.32,1.32,1.68,1.68,15.55,23.00,21.30,22.10,9.20,3.63,34.50,23.40,1.45,1826
2024-11-26,20:45:00,ŞMP,1,Sparta Prag,0-6,Atletico Madrid,0-2,4.42,3.33,1.50,1.67,1.69,1.67,1.68,2.58,1.25,3.14,1.15,1.56,1.06,,1.38,1.39,0,4.78,2.03,2.05,4.33,2.42,1.82,1.72,1.64,7.72,15.70,24.70,9.72,4.93,3.99,34.50,14.85,2.23,1826
2024-11-06,23:00:00,ŞMP,1,Bayern München,1-0,Benfica,0-0,1.09,5.93,9.39,2.79,1.20,1.58,1.79,3.87,1.07,5.87,,,,2.26,0,1.17,1.86,1.44,2.75,7.46,1.29,3.44,7.84,1.67,1.68,1.41,24.00,34.50,3.63,9.82,22.70,20.40,23.15,15.60,1823
2024-11-06,23:00:00,ŞMP,1,Crvena Zvezda,2-5,Barcelona,1-2,8.67,5.89,1.10,2.99,1.17,1.50,1.91,4.06,1.06,6.35,,2.23,,,1.85,1.17,0,6.95,2.79,1.45,7.30,3.48,1.31,1.68,1.68,14.25,21.85,19.25,21.45,10.10,3.71,34.50,22.70,1.42,1823
2024-11-06,23:00:00,ŞMP,1,Feyenoord,1-3,Salzburg,0-1,1.31,4.15,5.37,2.21,1.35,1.50,1.91,3.24,1.13,4.49,,,,1.78,0,1.27,1.54,1.75,2.34,5.19,1.58,2.82,4.96,1.70,1.66,1.81,16.35,34.50,3.86,6.65,12.50,20.40,16.80,8.96,1823
2024-11-06,23:00:00,ŞMP,1,Inter,1-0,Arsenal,1-0,2.37,2.75,2.47,1.54,1.85,1.61,1.75,2.39,1.30,2.84,1.19,1.17,1.13,1.19,1.15,1.46,1.16,2.98,1.88,3.09,2.65,2.22,2.75,1.77,1.59,3.79,12.50,32.00,5.54,4.01,5.75,31.50,12.50,3.99,1823
2024-11-06,23:00:00,ŞMP,1,Paris SG,1-2,Atletico Madrid,1-1,1.26,4.30,6.03,2.20,1.35,1.55,1.84,3.25,1.13,4.49,,,,1.86,0,1.26,1.58,1.69,2.37,5.64,1.52,2.87,5.43,1.70,1.66,1.72,17.15,34.50,3.77,6.82,13.95,20.80,17.65,10.15,1823
2024-11-06,23:00:00,ŞMP,1,Sparta Prag,1-2,Brest,0-1,2.39,2.75,2.44,1.41,2.08,1.78,1.59,2.17,1.37,2.45,1.28,1.17,1.13,1.18,1.13,1.52,1.14,3.15,1.78,3.20,2.74,2.14,2.79,1.74,1.62,3.95,13.70,34.50,5.31,3.80,5.39,34.50,13.70,4.04,1823
2024-11-06,23:00:00,ŞMP,1,Stuttgart,0-2,Atalanta,0-0,2.35,3.11,2.25,1.98,1.46,1.37,2.16,2.93,1.17,3.98,1.07,1.21,1.09,1.19,1.19,1.36,1.18,2.85,2.10,2.75,2.58,2.48,2.49,1.74,1.62,3.66,12.20,25.50,5.95,5.03,5.75,26.50,12.15,3.49,1823
2024-11-06,20:45:00,ŞMP,1,Club Brugge,1-0,Aston Villa,0-0,2.92,3.16,1.88,1.76,1.60,1.50,1.90,2.65,1.23,3.38,1.11,1.33,1.09,1.10,1.25,1.40,1.11,3.48,2.01,2.47,3.12,2.42,2.19,1.72,1.64,4.80,13.50,24.85,6.78,4.84,4.72,33.50,13.15,2.89,1823
2024-11-06,20:45:00,ŞMP,1,Shakhtar Donetsk,2-1,Young Boys,2-1,1.57,3.44,3.81,1.88,1.51,1.50,1.90,2.83,1.19,3.68,1.09,,1.05,1.50,1.06,1.35,1.36,2.09,2.11,4.17,1.87,2.54,3.82,1.71,1.65,2.30,14.00,34.50,4.20,5.34,8.75,22.30,14.55,6.37,1823
2024-11-05,23:00:00,ŞMP,1,Bologna,0-1,Monaco,0-0,2.38,2.94,2.32,1.66,1.70,1.53,1.86,2.54,1.25,3.14,1.15,1.19,1.10,1.18,1.17,1.42,1.17,2.98,1.95,2.93,2.65,2.32,2.61,1.74,1.62,3.81,12.75,29.00,5.65,4.42,5.55,29.50,12.70,3.70,1823
2024-11-05,23:00:00,ŞMP,1,Celtic,3-1,RB Leipzig,2-1,2.34,3.17,2.23,2.06,1.42,1.34,2.24,3.03,1.16,4.22,1.05,1.22,1.09,1.19,1.20,1.34,1.18,2.82,2.14,2.71,2.56,2.53,2.47,1.74,1.63,3.63,12.20,25.50,6.00,5.23,5.76,26.00,12.20,3.43,1823
2024-11-05,23:00:00,ŞMP,1,Borussia Dortmund,1-0,Sturm Graz,0-0,1.07,6.23,10.30,2.80,1.20,1.63,1.73,3.89,1.07,5.90,,,,2.33,0,1.17,1.90,1.42,2.79,7.98,1.26,3.52,8.48,1.67,1.68,1.37,25.50,34.50,3.59,10.25,24.85,20.75,24.45,17.30,1823
2024-11-05,23:00:00,ŞMP,1,Lille,1-1,Juventus,1-0,2.63,2.85,2.18,1.49,1.93,1.69,1.67,2.29,1.33,2.67,1.23,1.23,1.11,1.14,1.17,1.49,1.12,3.34,1.84,2.87,2.93,2.22,2.52,1.74,1.63,4.36,13.60,31.00,5.86,4.05,5.02,34.50,13.40,3.51,1823
2024-11-05,23:00:00,ŞMP,1,Liverpool,4-0,Bayer Leverkusen,0-0,1.59,3.47,3.64,2.11,1.40,1.40,2.11,3.11,1.15,4.31,,,1.05,1.49,1.08,1.32,1.37,2.07,2.21,3.92,1.88,2.63,3.61,1.73,1.64,2.30,13.25,34.50,4.44,5.66,8.79,21.20,13.70,5.94,1823
2024-11-05,23:00:00,ŞMP,1,Real Madrid,1-3,AC Milan,1-2,1.26,4.45,5.71,2.52,1.26,1.42,2.04,3.59,1.09,5.29,,,,1.85,0,1.24,1.60,1.67,2.48,5.29,1.50,2.99,5.17,1.70,1.66,1.71,16.80,34.50,3.91,7.43,13.85,19.50,17.00,9.39,1823
2024-11-05,23:00:00,ŞMP,1,Sporting Lisbon,4-1,Manchester City,1-1,3.02,3.25,1.81,2.06,1.42,1.37,2.17,3.03,1.16,4.19,1.05,1.36,1.08,1.09,1.29,1.34,1.11,3.42,2.15,2.31,3.12,2.55,2.09,1.74,1.63,4.84,12.80,22.30,7.42,5.32,4.88,31.50,12.45,2.68,1823
2024-11-05,20:45:00,ŞMP,1,PSV Eindhoven,4-0,Girona,2-0,1.50,3.62,3.98,1.98,1.46,1.48,1.94,2.95,1.17,3.94,1.07,,,1.56,1.06,1.34,1.39,2.02,2.16,4.28,1.80,2.62,3.95,1.70,1.66,2.19,14.45,34.50,4.12,5.71,9.26,21.35,14.95,6.64,1823
2024-11-05,20:45:00,ŞMP,1,Slovan Bratislava,1-4,Dinamo Zagreb,1-2,3.36,3.31,1.69,1.86,1.53,1.48,1.94,2.79,1.20,3.64,1.09,1.42,1.07,1.06,1.31,1.37,1.09,3.81,2.07,2.23,3.45,2.49,1.99,1.72,1.65,5.55,13.90,22.70,7.79,5.16,4.43,34.50,13.45,2.53,1823
2024-10-23,22:00:00,ŞMP,1,Atletico Madrid,1-3,Lille,1-0,1.27,4.09,6.13,1.78,1.59,1.81,1.58,2.72,1.21,3.38,1.12,,,1.83,0,1.33,1.51,1.77,2.15,6.11,1.57,2.65,5.74,1.68,1.67,1.80,18.60,34.50,3.49,5.93,13.10,23.15,19.45,10.80,1821
2024-10-23,22:00:00,ŞMP,1,Barcelona,4-1,Bayern München,3-1,2.29,3.36,2.19,2.72,1.21,1.19,2.83,3.75,1.09,5.93,,1.23,1.07,1.20,1.23,1.28,1.22,2.65,2.36,2.56,2.47,2.73,2.39,1.74,1.62,3.42,11.65,22.70,6.41,6.09,6.18,23.15,11.65,3.25,1821
2024-10-23,22:00:00,ŞMP,1,Benfica,1-3,Feyenoord,0-2,1.31,4.09,5.51,2.19,1.36,1.50,1.90,3.24,1.13,4.48,,,,1.78,0,1.27,1.55,1.74,2.34,5.27,1.58,2.81,5.02,1.71,1.66,1.80,16.10,34.50,3.88,6.54,12.80,20.70,16.65,9.26,1821
2024-10-23,22:00:00,ŞMP,1,Manchester City,5-0,Sparta Prag,1-0,,7.80,14.25,3.02,1.17,1.79,1.58,4.09,1.06,6.38,,,,2.56,0,1.13,2.10,1.32,3.01,10.10,1.17,3.96,11.35,1.66,1.69,1.25,34.50,34.50,3.52,12.90,34.50,21.85,31.50,24.85,1821
2024-10-23,22:00:00,ŞMP,1,RB Leipzig,0-1,Liverpool,0-1,3.06,3.31,1.78,2.13,1.39,1.35,2.22,3.11,1.15,4.35,,1.37,1.07,1.09,1.31,1.34,1.11,3.44,2.18,2.26,3.16,2.58,2.06,1.74,1.63,4.90,12.80,21.85,7.58,5.47,4.84,31.50,12.50,2.62,1821
2024-10-23,22:00:00,ŞMP,1,Salzburg,0-2,Dinamo Zagreb,0-0,1.67,3.37,3.36,1.98,1.46,1.42,2.04,2.94,1.17,3.96,1.07,1.06,1.06,1.43,1.09,1.34,1.33,2.19,2.14,3.76,1.97,2.55,3.44,1.72,1.64,2.47,13.25,34.50,4.49,5.39,7.99,21.85,13.70,5.51,1821
2024-10-23,22:00:00,ŞMP,1,Young Boys,0-1,Inter,0-0,7.51,4.86,1.17,2.23,1.35,1.66,1.70,3.28,1.13,4.51,,2.04,,,1.68,1.25,0,6.66,2.45,1.58,6.59,3.01,1.42,1.68,1.67,12.85,20.60,21.35,17.05,7.56,3.57,34.50,20.30,1.58,1821
2024-10-23,19:45:00,ŞMP,1,Atalanta,0-0,Celtic,0-0,1.25,4.56,5.66,2.65,1.23,1.40,2.11,3.71,1.09,5.60,,,,1.87,0,1.23,1.61,1.66,2.52,5.22,1.50,3.04,5.14,1.69,1.66,1.70,17.00,34.50,3.94,7.74,13.95,19.05,17.00,9.22,1821
2024-10-23,19:45:00,ŞMP,1,Brest,1-1,Bayer Leverkusen,1-1,4.63,3.71,1.42,1.95,1.48,1.54,1.84,2.94,1.17,3.86,1.08,1.64,,,1.44,1.33,0,4.79,2.19,1.90,4.44,2.63,1.71,1.71,1.66,7.83,15.80,21.45,10.55,5.77,3.94,34.50,15.15,2.02,1821
2024-10-22,22:00:00,ŞMP,1,Arsenal,1-0,Shakhtar Donetsk,1-0,,7.40,15.55,2.64,1.23,1.94,1.48,3.83,1.08,5.52,,,,2.56,0,1.14,2.09,1.32,2.93,10.95,1.18,3.82,12.05,1.67,1.68,1.25,34.50,34.50,3.47,11.65,34.50,24.00,32.50,27.50,1821
2024-10-22,22:00:00,ŞMP,1,Aston Villa,2-0,Bologna,0-0,1.47,3.36,4.72,1.66,1.70,1.71,1.65,2.57,1.25,3.12,1.15,,1.05,1.58,0,1.38,1.40,2.00,2.03,5.02,1.79,2.43,4.55,1.73,1.64,2.13,14.95,34.50,3.88,4.88,10.15,24.45,15.90,8.20,1821
2024-10-22,22:00:00,ŞMP,1,Girona,2-0,Slovan Bratislava,1-0,1.08,6.06,10.30,2.59,1.25,1.70,1.66,3.68,1.09,5.40,,,,2.31,0,1.18,1.88,1.43,2.71,8.13,1.28,3.42,8.56,1.67,1.68,1.39,25.50,34.50,3.52,9.69,24.00,21.45,24.85,17.40,1821
2024-10-22,22:00:00,ŞMP,1,Juventus,0-1,Stuttgart,0-0,1.82,3.04,3.18,1.69,1.66,1.55,1.84,2.59,1.25,3.22,1.14,1.08,1.09,1.35,1.09,1.41,1.26,2.39,1.98,3.70,2.14,2.37,3.32,1.74,1.62,2.78,12.95,34.50,4.60,4.59,7.26,25.50,13.40,5.29,1821
2024-10-22,22:00:00,ŞMP,1,Paris SG,1-1,PSV Eindhoven,0-1,1.17,5.21,7.09,2.78,1.20,1.46,1.98,3.84,1.08,5.87,,,,2.06,0,1.20,1.73,1.54,2.64,6.10,1.39,3.25,6.20,1.68,1.67,1.53,19.90,34.50,3.77,8.83,17.40,19.10,19.50,11.60,1821
2024-10-22,22:00:00,ŞMP,1,Real Madrid,5-2,Borussia Dortmund,0-2,1.26,4.65,5.48,2.74,1.21,1.37,2.17,3.79,1.08,5.80,,,,1.86,0,1.23,1.61,1.66,2.55,5.09,1.50,3.08,5.04,1.68,1.67,1.70,17.15,34.50,3.95,8.00,13.70,18.50,17.05,8.88,1821
2024-10-22,22:00:00,ŞMP,1,Sturm Graz,0-2,Sporting Lisbon,0-1,6.06,4.41,1.25,2.29,1.33,1.52,1.88,3.35,1.12,4.71,,1.88,,,1.60,1.25,0,5.62,2.41,1.67,5.46,2.93,1.50,1.69,1.66,10.15,17.85,20.35,14.15,7.11,3.77,34.50,17.45,1.70,1821
2024-10-22,19:45:00,ŞMP,1,AC Milan,3-1,Club Brugge,1-0,1.22,4.59,6.46,2.33,1.31,1.53,1.85,3.39,1.11,4.81,,,,1.93,0,1.25,1.63,1.64,2.45,5.88,1.47,2.98,5.76,1.69,1.66,1.65,18.20,34.50,3.73,7.39,15.10,20.35,18.50,10.85,1821
2024-10-22,19:45:00,ŞMP,1,Monaco,5-1,Crvena Zvezda,2-1,1.20,4.78,6.75,2.45,1.28,1.51,1.88,3.52,1.10,5.09,,,,1.98,0,1.23,1.66,1.60,2.51,6.01,1.43,3.06,5.95,1.69,1.67,1.60,18.80,34.50,3.73,7.79,15.95,20.05,18.90,11.25,1821
